"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","COLE GROUP HIGHLAND 3","20 Eastview Dr",,"Watervliet","NY","12189",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.736157","-73.71815","2023-08-12T00:00:00.000","260036","2023-08-12 00:39:08",,,,"2023-04-28T00:00:00.000","J1772"
"ELEC","River Spring Lodge - Tesla Destination","1961 Church Rd",,"Darien Center","NY","14040",,"585-708-4212  877-798-3752","E",,"Public",,,,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","42.858354","-78.346881","2022-10-06T00:00:00.000","114932","2023-01-18 15:15:20","P",,,"2016-12-28T00:00:00.000","TESLA"
"ELEC","Sebonack Golf Club - Tesla Destination","405 Sebonac Rd",,"Southampton","NY","11968",,"631-287-4444  877-798-3752","E",,"Public",,,,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.910893","-72.455539","2022-10-06T00:00:00.000","115239","2023-01-18 15:15:20","P",,,"2015-07-23T00:00:00.000","TESLA"
"ELEC","Cooper Vision","180 Thruway Park Dr",,"West Henrietta","NY","14586",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.045175","-77.672334","2023-08-12T00:00:00.000","154915","2023-08-12 00:47:05",,,,"2019-04-29T00:00:00.000","J1772"
"ELEC","Holiday Inn - Tesla Supercharger","441 Electronics Parkway",,"Liverpool","NY","13088",,"877-798-3752","E",,"Public","24 hours daily",,,,"8.0",,"Tesla","https://www.tesla.com/supercharger","200-8","43.102424","-76.187446","2023-07-01T00:00:00.000","102332","2023-07-14 19:41:28","P",,,"2015-03-01T00:00:00.000","TESLA"
"ELEC","BNE MASTER 4000 MURRAY ST1","4000 Murray Court",,"Pearl River","NY","10965",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.045877","-74.004013","2023-08-12T00:00:00.000","217392","2023-08-12 00:33:19",,,,"2022-05-12T00:00:00.000","J1772"
"ELEC","WESTBROOKE WBC LODEN RIGHT","6 Loden Ln",,"Rochester","NY","14623",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.077368","-77.65157","2023-08-12T00:00:00.000","257135","2023-08-12 00:38:11",,,,"2023-03-26T00:00:00.000","J1772"
"ELEC","159 WOLF OFFBLD 159 WOLF MIDDLE","159 Wolf Rd",,"Albany","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.721193","-73.801158","2023-08-12T00:00:00.000","186044","2023-08-12 00:26:01",,,,"2021-03-10T00:00:00.000","J1772"
"ELEC","960 BUSTI 960 BUSTI 1","960 Busti Ave",,"Buffalo","NY","14213",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.908953","-78.900652","2023-08-12T00:00:00.000","150340","2023-08-12 00:17:49",,,,"2019-12-19T00:00:00.000","J1772"
"ELEC","TSS ALBANY STATION 9 & 10","2 Commerce Park Dr",,"Schenectady","NY","12309",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.833065","-73.903824","2023-08-12T00:00:00.000","183227","2023-08-12 00:17:06",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","HIGHWAY DEPT STATION 2","409 Bockes Rd",,"Porter Corners","NY","12859",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.145451","-73.881645","2023-08-12T00:00:00.000","262925","2023-08-12 00:40:00",,,,"2023-06-20T00:00:00.000","J1772"
"ELEC","Selux Office","5 Lumen Lane",,"Highland","NY","12528",,"866-816-7584","E",,"Public",,,,"7.0",,,"EV Connect","http://evconnect.com/","GPS","41.739522","-73.960362","2023-08-12T00:00:00.000","123116","2023-08-12 00:46:55",,,,"2019-04-01T00:00:00.000","J1772"
"ELEC","BEVERWYCK STATION 3","10 Autumn Dr Beverwyck",,"Slingerlands","NY","12159",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.655716","-73.83983","2023-08-12T00:00:00.000","164422","2023-08-12 00:21:26",,,,"2020-07-22T00:00:00.000","J1772"
"ELEC","Wegmans Harrison DCFCs","106 Corporate Park Drive",,"Harrison","NY","10604",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,"2.0",,"Volta","https://voltacharging.com/","GPS","41.0197335","-73.717763","2023-08-12T00:00:00.000","225850","2023-08-12 00:49:51",,,,"2022-08-05T00:00:00.000","J1772COMBO"
"ELEC","HVCC Child Care","80 Vandenburgh Ave",,"Troy","NY","12180",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"6.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.69276","-73.67845","2022-07-12T00:00:00.000","223133","2023-02-14 15:54:11","P",,,"2021-12-02T00:00:00.000","J1772"
"ELEC","Propark 401 W 110th Street - Tesla Destination","401 W 110th St",,"New York","NY","10025",,"212-864-7164  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.802151","-73.961705","2022-10-06T00:00:00.000","115123","2023-01-18 15:15:20","P",,,"2017-08-23T00:00:00.000","J1772 TESLA"
"ELEC","CAP REP GARAGE 93 NORTH 1.4","93 N Pearl St",,"Albany","NY","12207",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.652657","-73.75043","2023-08-12T00:00:00.000","183664","2023-08-12 00:25:24",,,,"2021-01-30T00:00:00.000","J1772"
"ELEC","Hylan New Dorp Plaza","430 New Dorp Ln",,"Staten Island","NY","10306",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,"2.0",,,"Volta","https://voltacharging.com/","GPS","40.569063603","-74.109547715","2023-08-12T00:00:00.000","220702","2023-08-12 00:50:16",,,,"2022-05-27T00:00:00.000","J1772"
"ELEC","WEST HERR BMW DUAL CHARGER 2","8195 Main St",,"Williamsville","NY","14221",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.964189","-78.688037","2023-08-12T00:00:00.000","213982","2023-08-12 00:32:52",,,,"2022-04-14T00:00:00.000","J1772"
"ELEC","Marriott Melville Long Island - Tesla Supercharger","1350  Walt Whitman Road",,"Melville","NY","11747",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,"12.0",,"Tesla","https://www.tesla.com/supercharger","GPS","40.784718","-73.420924","2023-07-01T00:00:00.000","218663","2023-07-14 19:41:28","P",,,"2022-05-18T00:00:00.000","TESLA"
"ELEC","The Inn At Houghton Creek","9722 Genesee St",,"Houghton","NY","14744",,"585-567-8400","E",,"Public","24 hours daily; guest use only",,,"2.0",,,"Non-Networked",,"GPS","42.423533","-78.158051","2022-06-14T00:00:00.000","157964","2023-02-14 15:54:11","P",,,"2020-05-15T00:00:00.000","TESLA"
"ELEC","MARKET 32 EV MARKET32 EV EG2","501 Columbia Turnpike",,"Rensselaer","NY","12144",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.607567","-73.72001","2023-08-12T00:00:00.000","152320","2023-08-12 00:18:13",,,,"2020-01-09T00:00:00.000","J1772"
"ELEC","Tehan's 4605","4605 Commercial Dr",,"New Hartford","NY","13413",,"518-691-3119","E",,"Public","24 hours daily",,,"8.0",,,"LIVINGSTON","https://www.solution.energy","GPS","43.087858","-75.315618","2021-06-07T00:00:00.000","189536","2022-02-10 19:42:29","P",,,"2021-04-30T00:00:00.000","J1772"
"ELEC","MPG 266 E 97 St - Tesla Destination","266 E 97th St",,"New York","NY","10021",,"212-410-5270  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.785296","-73.947487","2022-10-06T00:00:00.000","115073","2023-01-18 15:15:20","P",,,"2017-08-17T00:00:00.000","J1772 TESLA"
"ELEC","HVCC - Campus Center","80 Vandenburgh Ave",,"Troy","NY","12180",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.69739","-73.68371","2022-07-12T00:00:00.000","223097","2023-02-14 15:54:11","P",,,"2021-12-02T00:00:00.000","J1772"
"ELEC","MONROE COUNTY CITYPL W1","121 Fitzhugh St N",,"Rochester","NY","14614",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.155888","-77.615213","2023-08-12T00:00:00.000","259346","2023-08-12 00:38:54",,,,"2023-04-14T00:00:00.000","J1772"
"ELEC","Homewood Suites, Saratoga Springs","3368 South Broadway",,"Saratoga Springs","NY","12866",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","43.053998","-73.786901","2023-08-12T00:00:00.000","94859","2023-08-12 00:46:55",,,,"2017-09-19T00:00:00.000","J1772"
"ELEC","Destiny Mall - Tesla Supercharger","9090  Destiny USA Drive",,"Syracuse","NY","13204",,"877-798-3752","E",,"Public","24 hours daily","A D Debit M V",,,"12.0",,"Tesla","https://www.tesla.com/supercharger","GPS","43.06725","-76.174972","2023-07-01T00:00:00.000","222797","2023-07-14 19:41:28","P",,,"2022-07-01T00:00:00.000","TESLA"
"ELEC","Bruno's Bakery and Restaurant Hylan Blvd - Tesla Destination","1650 Hylan Blvd",,"Staten Island","NY","10305",,"718-987-5859  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.588091","-74.089936","2022-10-06T00:00:00.000","150697","2023-01-18 15:15:20","P",,,"2019-08-28T00:00:00.000","TESLA"
"ELEC","RPI 1 RPI 1","2 Colvin Cir",,"Troy","NY","12180",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.731386","-73.669086","2023-08-12T00:00:00.000","162264","2023-08-12 00:09:01",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","WATERVLIET MUSEUM 3","1501 1st Ave",,"Watervliet","NY","12189",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.726226","-73.701207","2023-08-12T00:00:00.000","205367","2023-08-12 00:28:57",,,,"2022-01-27T00:00:00.000","J1772"
"ELEC","Superior Ink","400 W 12th St",,"New York","NY","10014",,"888-998-2546","E",,"Public",,,,"2.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.737537","-74.00983","2023-06-21T00:00:00.000","124147","2023-06-21 00:01:01",,,,"2019-06-21T00:00:00.000","J1772"
"ELEC","CITY OF ALBANY STATION 1","1 Quay Street",,"Albany","NY","12207",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.653145","-73.7455","2023-08-12T00:00:00.000","262441","2023-08-12 00:27:25",,,,"2023-06-09T00:00:00.000","J1772"
"ELEC","iPark Eleventh Avenue Garage Corp. - Tesla Destination","552 W 30th St",,"New York","NY","10001",,"212-967-7872  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.753049","-74.003333","2022-10-06T00:00:00.000","115161","2023-01-18 15:15:20","P",,,"2017-02-09T00:00:00.000","J1772 TESLA"
"ELEC","ROSENBLUM300 187 WOLF RD","187 Wolf Rd",,"Albany","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.722447","-73.800636","2023-08-12T00:00:00.000","121068","2023-08-12 00:12:44",,,,"2019-03-30T00:00:00.000","J1772"
"ELEC","MIDDLE COUNTRY PATRON PARKING","101 Eastwood Blvd",,"Centereach","NY","11720",,"888-758-4389","E",,"Public","Mon 8:00am - 9:00pm; Tue 8:00am - 9:00pm; Wed 8:00am - 9:00pm; Thu 8:00am - 9:00pm; Fri 8:00am - 9:00pm; Sat 8:00am - 5:00pm; Sun 12:00pm - 5:00pm",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.86463","-73.080368","2023-08-12T00:00:00.000","182817","2023-08-12 00:10:46",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","122 Remsen","122 Remsen St",,"Cohoes","NY","12047",,"518-691-3119","E",,"Public","24 hours daily",,,"8.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.773516","-73.701651","2022-07-12T00:00:00.000","189501","2023-02-14 15:54:11","P",,,"2022-07-08T00:00:00.000","J1772"
"ELEC","UEM CAR CHARGER CHARGER 1","9 Pruyns Island Dr",,"Glens Falls","NY","12801",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.296474","-73.64408","2023-08-12T00:00:00.000","189256","2023-08-12 00:26:55",,,,"2021-05-05T00:00:00.000","J1772"
"ELEC","West Herr Nissan","6069 S Transit Rd",,"Lockport","NY","14094",,"716-625-8889","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","43.128557","-78.696197","2020-06-09T00:00:00.000","44354","2023-02-15 22:45:41","P",,,"2011-11-30T00:00:00.000","J1772"
"ELEC","BURNS MGT THE SPRINGS #3","60 Weibel Ave",,"Saratoga Springs","NY","12866",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.093051","-73.74335","2023-08-12T00:00:00.000","174328","2023-08-12 00:13:07",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Boiler ER Lot","2157 Main St Buffalo",,"Buffalo","NY","14214",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","42.927789","-78.847434","2023-08-12T00:00:00.000","202631","2023-08-12 00:47:32",,,,"2021-12-13T00:00:00.000","J1772"
"ELEC","RRH ST MARYS 3","89 Genesee St",,"Rochester","NY","14611",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.149392","-77.636784","2023-08-12T00:00:00.000","174451","2023-08-12 00:15:04",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","DOUBLEDAY EV COOPERSTOWN 1","2 Doubleday Ct",,"Cooperstown","NY","13326",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.700018","-74.926284","2023-08-12T00:00:00.000","162158","2023-08-12 00:10:35",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Livingood's Restaurant & Brewery","697 Bear Swamp Rd",,"Peru","NY","12972",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","44.57624","-73.51153","2022-12-13T00:00:00.000","236645","2023-02-14 15:54:11","P",,,"2022-10-28T00:00:00.000","J1772"
"ELEC","RIVERHEAD RIVER 2 #3","1947 Old Country Road",,"Riverhead","NY","11901",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.919684","-72.712499","2023-08-12T00:00:00.000","180158","2023-08-12 00:00:35",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Icon Parking 301 E 57 Street - Tesla Destination","301 E 57th St",,"New York","NY","10022",,"212-755-6223  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.759127","-73.964684","2022-10-06T00:00:00.000","115086","2023-01-18 15:15:20","P",,,"2016-04-30T00:00:00.000","J1772 TESLA"
"ELEC","Courtyard by Marriott Elmira Horseheads - Tesla Destination","202 Colonial Dr",,"Horseheads","NY","14845",,"607-795-5900  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","42.1633523","-76.8663819","2022-10-06T00:00:00.000","114954","2023-01-18 15:15:20","P",,,"2017-10-16T00:00:00.000","J1772 TESLA"
"ELEC","Central Parking - 109 E 58th Street","109 E 58th Street",,"New York","NY","10022",,"888-998-2546","E",,"Public",,,,"1.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","40.762254","-73.970024","2023-06-21T00:00:00.000","201870","2023-06-21 00:00:36",,,,"2021-12-01T00:00:00.000","J1772"
"ELEC","EVolveNY Keene","10857 NY-73",,"Keene","NY","12942",,"855-900-7584","E",,"Public","24 hours daily",,,,"4.0",,"SHELL_RECHARGE","https://shellrecharge.com/en-us/solutions","GPS","44.252615","-73.787909","2023-08-12T00:00:00.000","207524","2023-08-12 00:42:01",,,,"2022-03-03T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","SRYMCASSB WILTON 1.3","20 Old Gick Rd",,"Saratoga Springs","NY","12866",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.105885","-73.74933","2023-08-12T00:00:00.000","183726","2023-08-12 00:25:29",,,,"2021-02-02T00:00:00.000","J1772"
"ELEC","CITY OF ITHACA DRYDEN","118 Dryden Rd",,"Ithaca","NY","14850",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.442142","-76.486112","2023-08-12T00:00:00.000","162296","2023-08-12 00:07:36",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","MB OF WF FRONT PARKING","134 Old Post Rd",,"Wappingers Falls","NY","12590",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.574939","-73.908107","2023-08-12T00:00:00.000","192998","2023-08-12 00:27:24",,,,"2021-07-21T00:00:00.000","J1772"
"ELEC","CARMEL MAHOPAC BANK","628 6",,"Carmel Hamlet","NY","10541",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.372623","-73.733954","2023-08-12T00:00:00.000","261347","2023-08-12 00:39:22",,,,"2023-05-25T00:00:00.000","J1772"
"ELEC","854ELLICOTT 589 ELLICOTT 6","589 Ellicott St",,"Buffalo","NY","14203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.895761","-78.868331","2023-08-12T00:00:00.000","181837","2023-08-12 00:24:59",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","King Thiel Senior Community","17 Elks Ln",,"Latham","NY","12110",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.72645","-73.74179","2022-12-13T00:00:00.000","236897","2023-02-14 15:54:11","P",,,"2022-11-28T00:00:00.000","J1772"
"ELEC","New York Hilton Midtown - Tesla Destination","1335 Avenue of the Americas",,"New York","NY","10019",,"212-586-7000  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.762234","-73.979036","2022-10-06T00:00:00.000","115011","2023-01-18 15:15:20","P",,,"2017-01-26T00:00:00.000","TESLA"
"ELEC","FAIRFIELD VERON FAIRFIELD 1.3","5280 Willow Pl",,"Verona","NY","13478",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.117172","-75.59609","2023-08-12T00:00:00.000","153308","2023-08-12 00:18:34",,,,"2020-02-05T00:00:00.000","J1772"
"ELEC","5TH AVE 5TH AVE TROY","1713 5th Ave",,"Troy","NY","12180",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.730522","-73.68806","2023-08-12T00:00:00.000","162308","2023-08-12 00:07:22",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Icon Parking Sutton 53 - Tesla Destination","417 E 53rd St",,"New York","NY","10022",,"212-644-6312  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.755363","-73.963841","2022-10-06T00:00:00.000","115128","2023-01-18 15:15:20","P",,,"2018-01-09T00:00:00.000","J1772 TESLA"
"ELEC","CHAUTAUQUA CHAUTUAQUA","3375 E Main St",,"Dunkirk","NY","14048",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.464198","-79.280122","2023-08-12T00:00:00.000","162235","2023-08-12 00:09:29",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","GARNET HILL LOG HOUSE #1","39 Garnet Hill Rd Section 2",,"North River","NY","12856",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.712284","-74.107111","2023-08-12T00:00:00.000","204652","2023-08-12 00:26:59",,,,"2022-01-12T00:00:00.000","J1772"
"ELEC","GARVEY SIDE 2","257 Dix Ave",,"Queensbury","NY","12804",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.317285","-73.61958","2023-08-12T00:00:00.000","221294","2023-08-12 00:33:47",,,,"2022-06-15T00:00:00.000","CHADEMO J1772COMBO"
